Symbol,Signal_Type,Signal_date,Signal_Price,Signal_Rank,ret_1w,ret_1w_price,ret_1w_date,ret_2w,ret_2w_price,ret_2w_date,ret_1m,ret_1m_price,ret_1m_date,ret_3m,ret_3m_price,ret_3m_date,ret_6m,ret_6m_price,ret_6m_date,ret_1y,ret_1y_price,ret_1y_date,ret_sinceSignal,current_price,current_date,ret_1w_perc,ret_2w_perc,ret_1m_perc,ret_3m_perc,ret_6m_perc,ret_1y_perc,ret_sinceSignal_perc,Updated_Signal_Price
ALKYLAMINE,Golden cross,2024-09-20,2396.0,2,-4.59,2286.065185546875,2024-09-27 00:00:00,-4.87,2279.396240234375,2024-10-04 00:00:00,-9.69,2163.883544921875,2024-10-21 00:00:00,-19.78,1922.0584716796875,2024-12-19 00:00:00,-33.53,1592.5413818359375,2025-03-19 00:00:00,-15.36,2028.0,2025-09-22 00:00:00,-21.34,1884.5999755859375,2025-10-30 00:00:00,-4.59,-4.87,-9.69,-19.78,-33.53,-15.36,-21.34,2385.0
ALLDIGI,Accumulation Signal,2025-08-08,1047.300048828125,4,-3.72,1008.2999877929688,2025-08-18 00:00:00,-8.12,962.25,2025-08-22 00:00:00,-10.87,933.4500122070312,2025-09-08 00:00:00,,,,,,,,,,-14.57,894.75,2025-10-31 00:00:00,-3.72,-8.12,-10.87,,,,-14.57,1047.0
ALLDIGI,Accumulation Signal,2025-08-07,1070.5999755859375,1,-4.79,1019.3499755859375,2025-08-14 00:00:00,-10.24,961.0,2025-08-21 00:00:00,-12.81,933.4500122070312,2025-09-08 00:00:00,,,,,,,,,,-16.43,894.75,2025-10-31 00:00:00,-4.79,-10.24,-12.81,,,,-16.43,1041.0
ALLDIGI,Accumulation Signal,2025-08-01,1029.0999755859375,1,1.77,1047.300048828125,2025-08-08 00:00:00,-2.02,1008.2999877929688,2025-08-18 00:00:00,-6.91,957.9500122070312,2025-09-01 00:00:00,-14.65,878.3499755859375,2025-10-30 00:00:00,,,,,,,-13.06,894.75,2025-10-31 00:00:00,1.77,-2.02,-6.91,-14.65,,,-13.06,1000.0
ALOKINDS,Accumulation Signal,2025-07-15,20.76000022888184,7,-1.54,20.440000534057617,2025-07-22 00:00:00,-6.45,19.420000076293945,2025-07-29 00:00:00,-14.02,17.850000381469727,2025-08-14 00:00:00,-16.38,17.360000610351562,2025-10-13 00:00:00,,,,,,,-15.66,17.510000228881836,2025-10-30 00:00:00,-1.54,-6.45,-14.02,-16.38,,,-15.66,21.0
ALOKINDS,Accumulation Signal,2025-07-11,20.790000915527344,4,0.14,20.81999969482422,2025-07-18 00:00:00,-4.04,19.950000762939453,2025-07-25 00:00:00,-13.32,18.020000457763672,2025-08-11 00:00:00,-16.74,17.309999465942383,2025-10-09 00:00:00,,,,,,,-15.78,17.510000228881836,2025-10-30 00:00:00,0.14,-4.04,-13.32,-16.74,,,-15.78,21.0
ALPA,Golden cross,2025-04-24,114.0,5,-8.77,104.0,2025-05-02 00:00:00,-12.04,100.27999877929688,2025-05-08 00:00:00,-3.14,110.41999816894531,2025-05-26 00:00:00,-9.18,103.54000091552734,2025-07-23 00:00:00,-22.54,88.30000305175781,2025-10-21 00:00:00,,,,-19.52,91.75,2025-10-31 00:00:00,-8.77,-12.04,-3.14,-9.18,-22.54,,-19.52,114.0
ALPA,Golden cross,2024-07-08,95.0,5,-3.52,91.66000366210938,2024-07-15 00:00:00,-7.03,88.31999969482422,2024-07-22 00:00:00,-0.07,94.93000030517578,2024-08-07 00:00:00,25.62,119.33999633789062,2024-10-07 00:00:00,37.32,130.4499969482422,2025-01-06 00:00:00,7.17,101.80999755859375,2025-07-08 00:00:00,-3.42,91.75,2025-10-31 00:00:00,-3.52,-7.03,-0.07,25.62,37.32,7.17,-3.42,95.0
ALPA,Golden cross,2024-07-05,92.0,8,-2.37,89.81999969482422,2024-07-12 00:00:00,-3.58,88.70999908447266,2024-07-19 00:00:00,2.28,94.0999984741211,2024-08-05 00:00:00,41.16,129.8699951171875,2024-10-03 00:00:00,35.14,124.33000183105469,2025-01-01 00:00:00,10.15,101.33999633789062,2025-07-07 00:00:00,-0.27,91.75,2025-10-31 00:00:00,-2.37,-3.58,2.28,41.16,35.14,10.15,-0.27,92.0
ALPHAGEO,Golden cross,2024-12-16,447.0,3,-3.48,431.45074462890625,2024-12-23 00:00:00,-6.27,418.9695739746094,2024-12-30 00:00:00,-9.69,403.671630859375,2025-01-15 00:00:00,-46.6,238.68687438964844,2025-03-17 00:00:00,-40.17,267.447021484375,2025-06-16 00:00:00,,,,-42.85,255.47999572753906,2025-10-31 00:00:00,-3.48,-6.27,-9.69,-46.6,-40.17,,-42.85,434.0
AMBIKCO,Golden cross,2025-01-03,1704.0,4,-12.01,1499.2994384765625,2025-01-10 00:00:00,-9.42,1543.5242919921875,2025-01-17 00:00:00,-15.08,1446.9716796875,2025-02-03 00:00:00,-18.77,1384.1490478515625,2025-04-03 00:00:00,-9.52,1541.7181396484375,2025-07-02 00:00:00,,,,-20.36,1357.0,2025-10-31 00:00:00,-12.01,-9.42,-15.08,-18.77,-9.52,,-20.36,1663.0
AMJLAND,Golden cross,2025-05-29,58.0,3,4.06,60.35604476928711,2025-06-05 00:00:00,7.24,62.19950866699219,2025-06-12 00:00:00,13.05,65.56757354736328,2025-06-30 00:00:00,-2.43,56.59000015258789,2025-08-28 00:00:00,,,,,,,-5.16,55.0099983215332,2025-10-31 00:00:00,4.06,7.24,13.05,-2.43,,,-5.16,58.0
AMRUTANJAN,Golden cross,2025-09-08,761.0,3,-0.41,757.9000244140625,2025-09-15 00:00:00,-0.21,759.4000244140625,2025-09-22 00:00:00,-6.62,710.6500244140625,2025-10-08 00:00:00,,,,,,,,,,-4.09,729.8499755859375,2025-10-30 00:00:00,-0.41,-0.21,-6.62,,,,-4.09,761.0
AMRUTANJAN,Golden cross,2025-09-03,744.0,2,1.18,752.767578125,2025-09-10 00:00:00,2.82,765.0,2025-09-17 00:00:00,-3.07,721.1500244140625,2025-10-03 00:00:00,,,,,,,,,,-1.9,729.8499755859375,2025-10-30 00:00:00,1.18,2.82,-3.07,,,,-1.9,741.0
AMRUTANJAN,Golden cross,2025-09-01,720.0,2,5.73,761.2883911132812,2025-09-08 00:00:00,5.26,757.9000244140625,2025-09-15 00:00:00,-0.8,714.25,2025-10-01 00:00:00,,,,,,,,,,1.37,729.8499755859375,2025-10-30 00:00:00,5.73,5.26,-0.8,,,,1.37,718.0
AMRUTANJAN,Golden cross,2025-06-20,728.0,6,0.08,728.5506591796875,2025-06-27 00:00:00,-1.92,714.0006103515625,2025-07-04 00:00:00,-4.99,691.6771850585938,2025-07-21 00:00:00,3.06,750.2999877929688,2025-09-18 00:00:00,,,,,,,0.25,729.8499755859375,2025-10-30 00:00:00,0.08,-1.92,-4.99,3.06,,,0.25,725.0
ANANDRATHI,Golden cross,2025-06-20,2067.0,4,0.25,2072.185546875,2025-06-27 00:00:00,1.8,2104.2236328125,2025-07-04 00:00:00,26.7,2618.926513671875,2025-07-21 00:00:00,48.02,3059.672607421875,2025-09-18 00:00:00,,,,,,,51.88,3139.39990234375,2025-10-30 00:00:00,0.25,1.8,26.7,48.02,,,51.88,2063.0
ANANDRATHI,Golden cross,2025-06-19,2048.0,1,1.01,2068.6923828125,2025-06-26 00:00:00,2.41,2097.436767578125,2025-07-03 00:00:00,27.88,2618.926513671875,2025-07-21 00:00:00,49.04,3052.286865234375,2025-09-17 00:00:00,,,,,,,53.29,3139.39990234375,2025-10-30 00:00:00,1.01,2.41,27.88,49.04,,,53.29,2044.0
ANANDRATHI,Golden cross,2025-06-18,2079.0,1,-0.64,2065.598388671875,2025-06-25 00:00:00,0.87,2097.13720703125,2025-07-02 00:00:00,25.84,2616.1318359375,2025-07-18 00:00:00,47.08,3057.876220703125,2025-09-16 00:00:00,,,,,,,51.01,3139.39990234375,2025-10-30 00:00:00,-0.64,0.87,25.84,47.08,,,51.01,2075.0
ANANTRAJ,Golden cross,2025-09-29,699.0,1,0.86,705.0,2025-10-06 00:00:00,-1.92,685.5499877929688,2025-10-13 00:00:00,-9.07,635.5999755859375,2025-10-29 00:00:00,,,,,,,,,,-7.98,643.25,2025-10-30 00:00:00,0.86,-1.92,-9.07,,,,-7.98,699.0
ANDHRAPAP,Accumulation Signal,2025-07-11,81.70999908447266,12,-0.4,81.37921905517578,2025-07-18 00:00:00,-6.57,76.34545135498047,2025-07-25 00:00:00,-8.38,74.86000061035156,2025-08-11 00:00:00,-2.92,79.31999969482422,2025-10-09 00:00:00,,,,,,,-4.82,77.7699966430664,2025-10-31 00:00:00,-0.4,-6.57,-8.38,-2.92,,,-4.82,81.0
ANDHRAPAP,Accumulation Signal,2025-07-04,88.18000030517578,12,-8.54,80.6488265991211,2025-07-11 00:00:00,-7.71,81.37921905517578,2025-07-18 00:00:00,-11.65,77.91000366210938,2025-08-04 00:00:00,-3.25,85.30999755859375,2025-10-03 00:00:00,,,,,,,-11.81,77.7699966430664,2025-10-31 00:00:00,-8.54,-7.71,-11.65,-3.25,,,-11.81,87.0
ANDHRAPAP,Golden cross,2024-06-24,563.0,3,-79.84,113.51687622070312,2024-07-01 00:00:00,-79.21,117.03759765625,2024-07-08 00:00:00,-80.02,112.49848175048828,2024-07-24 00:00:00,-81.47,104.3272705078125,2024-09-23 00:00:00,-82.94,96.04623413085938,2024-12-23 00:00:00,-85.73,80.32311248779297,2025-06-24 00:00:00,-86.19,77.7699966430664,2025-10-31 00:00:00,-79.84,-79.21,-80.02,-81.47,-82.94,-85.73,-86.19,109.0
ANDHRAPAP,Golden cross,2024-06-21,558.0,4,-80.26,110.1319351196289,2024-06-28 00:00:00,-78.81,118.2499771118164,2024-07-05 00:00:00,-80.02,111.48978424072266,2024-07-22 00:00:00,-81.63,102.50129699707031,2024-09-19 00:00:00,-81.97,100.62596893310547,2024-12-18 00:00:00,-86.32,76.31584167480469,2025-06-23 00:00:00,-86.06,77.7699966430664,2025-10-31 00:00:00,-80.26,-78.81,-80.02,-81.63,-81.97,-86.32,-86.06,108.0
ANDHRSUGAR,Golden cross,2024-06-24,119.0,4,-4.52,113.61602783203125,2024-07-01 00:00:00,-6.25,111.56543731689453,2024-07-08 00:00:00,-2.76,115.71566772460938,2024-07-24 00:00:00,-8.3,109.12399291992188,2024-09-23 00:00:00,-21.17,93.8119888305664,2024-12-23 00:00:00,-37.84,73.9667739868164,2025-06-24 00:00:00,-32.07,80.83999633789062,2025-10-31 00:00:00,-4.52,-6.25,-2.76,-8.3,-21.17,-37.84,-32.07,117.0
ANDHRSUGAR,Golden cross,2024-06-21,122.0,6,-6.04,114.62660217285156,2024-06-28 00:00:00,-7.37,113.00772094726562,2024-07-05 00:00:00,-7.36,113.01753234863281,2024-07-22 00:00:00,-11.32,108.19359588623047,2024-09-19 00:00:00,-21.4,95.89054107666016,2024-12-18 00:00:00,-39.95,73.2640151977539,2025-06-23 00:00:00,-33.74,80.83999633789062,2025-10-31 00:00:00,-6.04,-7.37,-7.36,-11.32,-21.4,-39.95,-33.74,119.0
ANGELONE,Death cross,2024-07-03,2344.0,5,-6.95,2180.979248046875,2024-07-10 00:00:00,-9.54,2120.4248046875,2024-07-18 00:00:00,-5.94,2204.84716796875,2024-08-02 00:00:00,8.95,2553.880615234375,2024-10-01 00:00:00,22.73,2876.7373046875,2024-12-30 00:00:00,25.88,2950.60009765625,2025-07-03 00:00:00,7.21,2513.10009765625,2025-10-30 00:00:00,-6.95,-9.54,-5.94,8.95,22.73,25.88,7.21,2302.0
ANGELONE,Golden cross,2024-10-15,3225.0,2,-12.35,2826.741943359375,2024-10-22 00:00:00,-9.56,2916.762939453125,2024-10-29 00:00:00,-17.9,2647.731689453125,2024-11-14 00:00:00,-25.49,2403.059814453125,2025-01-13 00:00:00,-28.73,2298.32177734375,2025-04-15 00:00:00,-24.18,2445.199951171875,2025-10-15 00:00:00,-22.07,2513.10009765625,2025-10-30 00:00:00,-12.35,-9.56,-17.9,-25.49,-28.73,-24.18,-22.07,3167.0
ANGELONE,Golden cross,2024-10-10,2583.0,1,18.94,3072.2490234375,2024-10-17 00:00:00,9.13,2818.7861328125,2024-10-24 00:00:00,5.69,2729.845703125,2024-11-11 00:00:00,0.91,2606.478271484375,2025-01-08 00:00:00,-14.58,2206.4248046875,2025-04-08 00:00:00,-10.83,2303.300048828125,2025-10-10 00:00:00,-2.71,2513.10009765625,2025-10-30 00:00:00,18.94,9.13,5.69,0.91,-14.58,-10.83,-2.71,2560.0
APARINDS,Accumulation Signal,2025-07-04,8624.5,15,-0.05,8620.4619140625,2025-07-11 00:00:00,2.61,8849.60546875,2025-07-18 00:00:00,3.95,8965.0,2025-08-04 00:00:00,-2.47,8411.5,2025-10-03 00:00:00,,,,,,,7.27,9251.5,2025-10-30 00:00:00,-0.05,2.61,3.95,-2.47,,,7.27,8574.0
APARINDS,Accumulation Signal,2025-06-30,8721.5,9,-2.62,8493.2158203125,2025-07-07 00:00:00,-0.42,8684.58203125,2025-07-14 00:00:00,10.87,9669.5,2025-07-30 00:00:00,-4.18,8357.0,2025-09-29 00:00:00,,,,,,,6.08,9251.5,2025-10-30 00:00:00,-2.62,-0.42,10.87,-4.18,,,6.08,8670.0
APEX,Golden cross,2025-08-18,242.0,3,-5.15,229.53822326660156,2025-08-25 00:00:00,-12.68,211.31602478027344,2025-09-01 00:00:00,2.57,248.2167205810547,2025-09-17 00:00:00,,,,,,,,,,-0.08,241.8000030517578,2025-10-31 00:00:00,-5.15,-12.68,2.57,,,,-0.08,240.0
APEX,Golden cross,2025-08-13,249.0,7,-7.36,230.66905212402344,2025-08-20 00:00:00,-13.33,215.8195037841797,2025-08-28 00:00:00,-5.33,235.71810913085938,2025-09-12 00:00:00,,,,,,,,,,-2.89,241.8000030517578,2025-10-31 00:00:00,-7.36,-13.33,-5.33,,,,-2.89,247.0
APEX,Golden cross,2024-06-18,233.0,7,-2.81,226.44732666015625,2024-06-25 00:00:00,-6.14,218.68392944335938,2024-07-02 00:00:00,-2.44,227.32305908203125,2024-07-18 00:00:00,7.31,250.02288818359375,2024-09-16 00:00:00,16.82,272.2021789550781,2024-12-16 00:00:00,0.05,233.1191864013672,2025-06-18 00:00:00,3.78,241.8000030517578,2025-10-31 00:00:00,-2.81,-6.14,-2.44,7.31,16.82,0.05,3.78,229.0
APLAPOLLO,Golden cross,2025-04-22,1622.0,2,-1.69,1594.63427734375,2025-04-29 00:00:00,-0.84,1608.3863525390625,2025-05-06 00:00:00,12.4,1823.1368408203125,2025-05-22 00:00:00,3.98,1686.61328125,2025-07-21 00:00:00,7.84,1749.0999755859375,2025-10-20 00:00:00,,,,10.02,1784.5999755859375,2025-10-30 00:00:00,-1.69,-0.84,12.4,3.98,7.84,,10.02,1616.0
APLAPOLLO,Golden cross,2024-12-10,1623.0,5,-2.24,1586.7120361328125,2024-12-17 00:00:00,-6.9,1510.976318359375,2024-12-24 00:00:00,-4.78,1545.40625,2025-01-09 00:00:00,-11.92,1429.6102294921875,2025-03-10 00:00:00,15.62,1876.45068359375,2025-06-09 00:00:00,,,,9.96,1784.5999755859375,2025-10-30 00:00:00,-2.24,-6.9,-4.78,-11.92,15.62,,9.96,1618.0
APLLTD,Golden cross,2025-07-14,1019.0,10,-0.31,1015.806396484375,2025-07-21 00:00:00,-2.9,989.4000244140625,2025-07-28 00:00:00,-7.48,942.75,2025-08-13 00:00:00,-7.39,943.7000122070312,2025-10-13 00:00:00,,,,,,,-12.41,892.5,2025-10-31 00:00:00,-0.31,-2.9,-7.48,-7.39,,,-12.41,1019.0
APLLTD,Golden cross,2025-07-08,989.0,4,3.05,1019.1690063476562,2025-07-15 00:00:00,1.64,1005.2240600585938,2025-07-22 00:00:00,-3.91,950.3499755859375,2025-08-07 00:00:00,-8.36,906.3499755859375,2025-10-06 00:00:00,,,,,,,-9.76,892.5,2025-10-31 00:00:00,3.05,1.64,-3.91,-8.36,,,-9.76,989.0
APLLTD,Golden cross,2025-07-07,1002.0,11,1.7,1019.0701293945312,2025-07-14 00:00:00,1.38,1015.806396484375,2025-07-21 00:00:00,-5.36,948.25,2025-08-06 00:00:00,-9.55,906.3499755859375,2025-10-06 00:00:00,,,,,,,-10.93,892.5,2025-10-31 00:00:00,1.7,1.38,-5.36,-9.55,,,-10.93,991.0
APLLTD,Golden cross,2025-07-04,1001.0,7,-3.51,965.8616333007812,2025-07-11 00:00:00,1.9,1020.0591430664062,2025-07-18 00:00:00,-3.38,967.2000122070312,2025-08-04 00:00:00,-9.05,910.4000244140625,2025-10-03 00:00:00,,,,,,,-10.84,892.5,2025-10-31 00:00:00,-3.51,1.9,-3.38,-9.05,,,-10.84,990.0
APLLTD,Golden cross,2025-07-03,1007.0,5,-4.04,966.3561401367188,2025-07-10 00:00:00,1.75,1024.6085205078125,2025-07-17 00:00:00,-3.95,967.2000122070312,2025-08-04 00:00:00,-10.2,904.2999877929688,2025-10-01 00:00:00,,,,,,,-11.37,892.5,2025-10-31 00:00:00,-4.04,1.75,-3.95,-10.2,,,-11.37,996.0
APOLLO,Death cross,2024-10-22,91.0,3,10.34,100.40754699707031,2024-10-29 00:00:00,9.62,99.7580795288086,2024-11-05 00:00:00,1.22,92.11436462402344,2024-11-21 00:00:00,66.11,151.1558837890625,2025-01-20 00:00:00,32.22,120.32119750976562,2025-04-21 00:00:00,218.13,289.5,2025-10-23 00:00:00,209.18,281.3500061035156,2025-10-30 00:00:00,10.34,9.62,1.22,66.11,32.22,218.13,209.18,91.0
APOLLO,Golden cross,2025-01-08,134.0,1,-5.62,126.46615600585938,2025-01-15 00:00:00,4.09,139.4854736328125,2025-01-22 00:00:00,-4.27,128.27467346191406,2025-02-07 00:00:00,-15.46,113.27698516845703,2025-04-08 00:00:00,38.62,185.74746704101562,2025-07-07 00:00:00,,,,109.96,281.3500061035156,2025-10-30 00:00:00,-5.62,4.09,-4.27,-15.46,38.62,,109.96,133.0
APOLLO,Golden cross,2025-01-03,138.0,2,-13.59,119.2520751953125,2025-01-10 00:00:00,-4.88,131.272216796875,2025-01-17 00:00:00,-11.43,122.2296371459961,2025-02-03 00:00:00,-10.83,123.05895233154297,2025-04-03 00:00:00,37.94,190.3636932373047,2025-07-02 00:00:00,,,,103.88,281.3500061035156,2025-10-30 00:00:00,-13.59,-4.88,-11.43,-10.83,37.94,,103.88,138.0
APOLLOHOSP,Golden cross,2025-04-17,7074.0,2,1.08,7150.34765625,2025-04-24 00:00:00,-2.19,6919.1435546875,2025-05-02 00:00:00,-1.53,6965.583984375,2025-05-19 00:00:00,3.8,7343.10107421875,2025-07-16 00:00:00,9.68,7759.0,2025-10-14 00:00:00,,,,10.12,7790.0,2025-10-30 00:00:00,1.08,-2.19,-1.53,3.8,9.68,,10.12,7064.0
APOLLOTYRE,Golden cross,2025-09-09,481.0,4,1.09,486.25,2025-09-16 00:00:00,1.67,489.04998779296875,2025-09-23 00:00:00,0.8,484.8500061035156,2025-10-09 00:00:00,,,,,,,,,,4.78,504.0,2025-10-31 00:00:00,1.09,1.67,0.8,,,,4.78,481.0
APOLLOTYRE,Golden cross,2025-09-08,480.0,4,-0.17,479.20001220703125,2025-09-15 00:00:00,1.33,486.3999938964844,2025-09-22 00:00:00,1.44,486.8999938964844,2025-10-08 00:00:00,,,,,,,,,,5.0,504.0,2025-10-31 00:00:00,-0.17,1.33,1.44,,,,5.0,480.0
APOLLOTYRE,Golden cross,2025-09-05,483.0,2,-1.56,475.45001220703125,2025-09-12 00:00:00,-0.49,480.6499938964844,2025-09-19 00:00:00,-1.72,474.70001220703125,2025-10-06 00:00:00,,,,,,,,,,4.35,504.0,2025-10-31 00:00:00,-1.56,-0.49,-1.72,,,,4.35,483.0
APOLSINHOT,Golden cross,2024-09-27,2016.0,2,-8.05,1853.6890869140625,2024-10-04 00:00:00,-5.18,1911.5357666015625,2024-10-11 00:00:00,-15.6,1701.560791015625,2024-10-28 00:00:00,-13.94,1734.9512939453125,2024-12-26 00:00:00,-39.95,1210.6275634765625,2025-03-26 00:00:00,-33.48,1341.0,2025-09-29 00:00:00,-34.54,1319.699951171875,2025-10-31 00:00:00,-8.05,-5.18,-15.6,-13.94,-39.95,-33.48,-34.54,2013.0
APOLSINHOT,Golden cross,2024-09-26,2047.0,4,-5.57,1932.897705078125,2024-10-03 00:00:00,-4.53,1954.3094482421875,2024-10-10 00:00:00,-16.88,1701.560791015625,2024-10-28 00:00:00,-15.24,1734.9512939453125,2024-12-26 00:00:00,-38.24,1264.2012939453125,2025-03-25 00:00:00,-33.56,1360.0999755859375,2025-09-26 00:00:00,-35.53,1319.699951171875,2025-10-31 00:00:00,-5.57,-4.53,-16.88,-15.24,-38.24,-33.56,-35.53,2044.0
APTUS,Golden cross,2025-05-15,325.0,16,3.58,336.6499938964844,2025-05-22 00:00:00,2.55,333.29998779296875,2025-05-29 00:00:00,-1.06,321.54998779296875,2025-06-16 00:00:00,6.17,345.04998779296875,2025-08-13 00:00:00,,,,,,,-3.83,312.54998779296875,2025-10-30 00:00:00,3.58,2.55,-1.06,6.17,,,-3.83,323.0
ARIES,Golden cross,2025-05-15,312.0,14,1.93,318.0187683105469,2025-05-22 00:00:00,-3.17,302.1153259277344,2025-05-29 00:00:00,1.64,317.1213684082031,2025-06-16 00:00:00,14.62,357.60284423828125,2025-08-13 00:00:00,,,,,,,25.06,390.20001220703125,2025-10-31 00:00:00,1.93,-3.17,1.64,14.62,,,25.06,311.0
ARIHANTCAP,Accumulation Signal,2025-07-01,86.29000091552734,4,-3.22,83.51549530029297,2025-07-08 00:00:00,0.9,87.06912994384766,2025-07-15 00:00:00,14.16,98.5064697265625,2025-07-31 00:00:00,27.45,109.9800033569336,2025-09-29 00:00:00,,,,,,,21.2,104.58000183105469,2025-10-30 00:00:00,-3.22,0.9,14.16,27.45,,,21.2,88.0
ARIHANTCAP,Golden cross,2025-07-23,105.0,6,-3.85,100.95519256591797,2025-07-30 00:00:00,-6.87,97.7897720336914,2025-08-06 00:00:00,6.22,111.52652740478516,2025-08-22 00:00:00,-4.4,100.37999725341797,2025-10-21 00:00:00,,,,,,,-0.4,104.58000183105469,2025-10-30 00:00:00,-3.85,-6.87,6.22,-4.4,,,-0.4,104.0
ARIHANTCAP,Golden cross,2025-07-22,102.0,3,-2.36,99.59147644042969,2025-07-29 00:00:00,-0.59,101.40313720703125,2025-08-05 00:00:00,4.66,106.74851989746094,2025-08-21 00:00:00,-1.29,100.68000030517578,2025-10-20 00:00:00,,,,,,,2.53,104.58000183105469,2025-10-30 00:00:00,-2.36,-0.59,4.66,-1.29,,,2.53,102.0
ARIHANTCAP,Golden cross,2024-05-24,71.0,3,-9.77,64.06169891357422,2024-05-31 00:00:00,-7.4,65.74623107910156,2024-06-07 00:00:00,2.13,72.51408386230469,2024-06-24 00:00:00,11.83,79.40083312988281,2024-08-22 00:00:00,36.54,96.94366455078125,2024-11-21 00:00:00,-0.51,70.63479614257812,2025-05-26 00:00:00,47.3,104.58000183105469,2025-10-30 00:00:00,-9.77,-7.4,2.13,11.83,36.54,-0.51,47.3,70.0
ARKADE,Golden cross,2025-05-13,164.0,6,2.8,168.5987548828125,2025-05-20 00:00:00,7.61,176.4770965576172,2025-05-27 00:00:00,16.48,191.0202178955078,2025-06-12 00:00:00,16.05,190.3300018310547,2025-08-11 00:00:00,,,,,,,6.1,174.0,2025-10-31 00:00:00,2.8,7.61,16.48,16.05,,,6.1,163.0
ARKADE,Golden cross,2025-01-03,185.0,1,-11.97,162.84915161132812,2025-01-10 00:00:00,-13.05,160.8596649169922,2025-01-17 00:00:00,-14.51,158.16390991210938,2025-02-03 00:00:00,-11.43,163.8538360595703,2025-04-03 00:00:00,1.3,187.4093017578125,2025-07-02 00:00:00,,,,-5.95,174.0,2025-10-31 00:00:00,-11.97,-13.05,-14.51,-11.43,1.3,,-5.95,184.0
ARMANFIN,Golden cross,2025-06-19,1767.0,3,2.25,1806.800048828125,2025-06-26 00:00:00,0.67,1778.9000244140625,2025-07-03 00:00:00,-6.17,1657.9000244140625,2025-07-21 00:00:00,-18.12,1446.9000244140625,2025-09-17 00:00:00,,,,,,,-7.2,1639.699951171875,2025-10-30 00:00:00,2.25,0.67,-6.17,-18.12,,,-7.2,1767.0
ARMANFIN,Golden cross,2025-06-16,1760.0,12,2.18,1798.4000244140625,2025-06-23 00:00:00,-1.37,1735.9000244140625,2025-06-30 00:00:00,-5.7,1659.5999755859375,2025-07-16 00:00:00,-16.73,1465.5,2025-09-15 00:00:00,,,,,,,-6.84,1639.699951171875,2025-10-30 00:00:00,2.18,-1.37,-5.7,-16.73,,,-6.84,1760.0
ARMANFIN,Golden cross,2025-06-13,1724.0,13,1.6,1751.5999755859375,2025-06-20 00:00:00,1.22,1745.0,2025-06-27 00:00:00,-3.4,1665.4000244140625,2025-07-14 00:00:00,-16.94,1431.9000244140625,2025-09-11 00:00:00,,,,,,,-4.89,1639.699951171875,2025-10-30 00:00:00,1.6,1.22,-3.4,-16.94,,,-4.89,1724.0
ARMANFIN,Golden cross,2024-06-13,2434.0,13,-0.65,2418.199951171875,2024-06-20 00:00:00,-16.1,2042.0999755859375,2024-06-27 00:00:00,-15.4,2059.050048828125,2024-07-15 00:00:00,-32.43,1644.550048828125,2024-09-11 00:00:00,-42.73,1394.050048828125,2024-12-10 00:00:00,-29.16,1724.300048828125,2025-06-13 00:00:00,-32.63,1639.699951171875,2025-10-30 00:00:00,-0.65,-16.1,-15.4,-32.43,-42.73,-29.16,-32.63,2434.0
ARROWGREEN,Accumulation Signal,2025-08-01,751.9000244140625,2,-1.07,743.8558959960938,2025-08-08 00:00:00,-25.85,557.5567626953125,2025-08-18 00:00:00,-22.21,584.915771484375,2025-09-01 00:00:00,-17.2,622.5499877929688,2025-10-30 00:00:00,,,,,,,-17.2,622.5499877929688,2025-10-30 00:00:00,-1.07,-25.85,-22.21,-17.2,,,-17.2,747.0
ARROWGREEN,Accumulation Signal,2025-07-29,750.2000122070312,6,-2.84,728.8606567382812,2025-08-05 00:00:00,2.7,770.4700317382812,2025-08-12 00:00:00,-22.01,585.064697265625,2025-08-28 00:00:00,-15.34,635.0999755859375,2025-10-27 00:00:00,,,,,,,-17.02,622.5499877929688,2025-10-30 00:00:00,-2.84,2.7,-22.01,-15.34,,,-17.02,745.0
ARROWGREEN,Golden cross,2025-08-08,749.0,5,-25.56,557.5567626953125,2025-08-18 00:00:00,-23.29,574.5382080078125,2025-08-22 00:00:00,-25.13,560.7842407226562,2025-09-08 00:00:00,,,,,,,,,,-16.88,622.5499877929688,2025-10-30 00:00:00,-25.56,-23.29,-25.13,,,,-16.88,744.0
ARROWGREEN,Golden cross,2025-08-06,764.0,4,-19.32,616.3959350585938,2025-08-13 00:00:00,-22.17,594.6477661132812,2025-08-20 00:00:00,-25.32,570.56591796875,2025-09-05 00:00:00,,,,,,,,,,-18.51,622.5499877929688,2025-10-30 00:00:00,-19.32,-22.17,-25.32,,,,-18.51,759.0
ARROWGREEN,Golden cross,2025-08-01,752.0,6,-1.08,743.8558959960938,2025-08-08 00:00:00,-25.86,557.5567626953125,2025-08-18 00:00:00,-22.22,584.915771484375,2025-09-01 00:00:00,-17.21,622.5499877929688,2025-10-30 00:00:00,,,,,,,-17.21,622.5499877929688,2025-10-30 00:00:00,-1.08,-25.86,-22.22,-17.21,,,-17.21,747.0
ARVEE,Golden cross,2025-07-01,195.0,4,0.04,195.0800018310547,2025-07-08 00:00:00,-2.29,190.5399932861328,2025-07-15 00:00:00,-11.25,173.07000732421875,2025-07-31 00:00:00,-16.41,163.0,2025-09-29 00:00:00,,,,,,,-17.4,161.07000732421875,2025-10-31 00:00:00,0.04,-2.29,-11.25,-16.41,,,-17.4,195.0
